TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/02/09
TIME	12:36:35
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	900.0000
LASTX	250.0000
NPOINTS	651
FIRSTY	-0.00015
MAXY	4.57906
MINY	-0.00123
XYDATA
666.0000	-1.5E-04
665.0000	-1.8E-04
664.0000	-2.6E-04
663.0000	-3.90001E-04
662.0000	-3.3E-04
661.0000	-4.30001E-04
660.0000	-4.90001E-04
659.0000	-5.10001E-04
658.0000	-4.69999E-04
657.0000	-4.3E-04
656.0000	-4.80001E-04
655.0000	-5.2E-04
654.0000	-4.60001E-04
653.0000	-4.10001E-04
652.0000	-3.7E-04
651.0000	-4.1E-04
650.0000	-4.2E-04
649.0000	-3.79999E-04
648.0000	-4.29999E-04
647.0000	-4.5E-04
646.0000	-4.60001E-04
645.0000	-4.99999E-04
644.0000	-4.49999E-04
643.0000	-4.2E-04
642.0000	-3.79999E-04
641.0000	-4.09999E-04
640.0000	-3.89999E-04
639.0000	-3.09999E-04
638.0000	-2.8E-04
637.0000	-3.2E-04
636.0000	-2.30001E-04
635.0000	-1.6E-04
634.0000	-2.10001E-04
633.0000	-2.00001E-04
632.0000	-2.4E-04
631.0000	-2.00001E-04
630.0000	-2.4E-04
629.0000	-2.70001E-04
628.0000	-2.5E-04
627.0000	-3.00001E-04
626.0000	-3E-04
625.0000	-2.90001E-04
624.0000	-2.8E-04
623.0000	-2.9E-04
622.0000	-3.20001E-04
621.0000	-3.29999E-04
620.0000	-3.29999E-04
619.0000	-3.2E-04
618.0000	-4.19999E-04
617.0000	-4.3E-04
616.0000	-3.9E-04
615.0000	-3.4E-04
614.0000	-3.2E-04
613.0000	-2.89999E-04
612.0000	-3.3E-04
611.0000	-2.5E-04
610.0000	-2.20001E-04
609.0000	-2.9E-04
608.0000	-3.50001E-04
607.0000	-3.69999E-04
606.0000	-3.6E-04
605.0000	-4.30001E-04
604.0000	-3.79999E-04
603.0000	-3.70001E-04
602.0000	-2.80001E-04
601.0000	-2.9E-04
600.0000	-3.1E-04
599.0000	-3.7E-04
598.0000	-3.9E-04
597.0000	-5E-04
596.0000	-5.5E-04
595.0000	-6.00001E-04
594.0000	-6.10001E-04
593.0000	-6.40001E-04
592.0000	-5.59999E-04
591.0000	-4.8E-04
590.0000	-4.89999E-04
589.0000	-4.7E-04
588.0000	-3.9E-04
587.0000	-3.29999E-04
586.0000	-2.6E-04
585.0000	-2.60001E-04
584.0000	-2.89999E-04
583.0000	-3.10001E-04
582.0000	-3.7E-04
581.0000	-2.9E-04
580.0000	-2.5E-04
579.0000	-3.19999E-04
578.0000	-3.59999E-04
577.0000	-4.3E-04
576.0000	-4.00001E-04
575.0000	-4.1E-04
574.0000	-4.10001E-04
573.0000	-3.8E-04
572.0000	-3.2E-04
571.0000	-2.4E-04
570.0000	-2.5E-04
569.0000	-2.6E-04
568.0000	-3.60001E-04
567.0000	-3.9E-04
566.0000	-4.69999E-04
565.0000	-5.19999E-04
564.0000	-5.59999E-04
563.0000	-5.3E-04
562.0000	-4.70001E-04
561.0000	-4.50001E-04
560.0000	-3.9E-04
559.0000	-3.50001E-04
558.0000	-2.6E-04
557.0000	-3.00001E-04
556.0000	-4.1E-04
555.0000	-4.4E-04
554.0000	-4.49999E-04
553.0000	-5.1E-04
552.0000	-5.2E-04
551.0000	-5.69999E-04
550.0000	-4.3E-04
549.0000	-4.6E-04
548.0000	-4.2E-04
547.0000	-4.40001E-04
546.0000	-3.99999E-04
545.0000	-4E-04
544.0000	-4.4E-04
543.0000	-4.5E-04
542.0000	-4.6E-04
541.0000	-4.90001E-04
540.0000	-4.89999E-04
539.0000	-4.39999E-04
538.0000	-3.90001E-04
537.0000	-4.00001E-04
536.0000	-3.8E-04
535.0000	-3.5E-04
534.0000	-3.2E-04
533.0000	-3.4E-04
532.0000	-4.3E-04
531.0000	-4.60001E-04
530.0000	-4.3E-04
529.0000	-3.80001E-04
528.0000	-2.89999E-04
527.0000	-2.70001E-04
526.0000	-3.20001E-04
525.0000	-3.10001E-04
524.0000	-3.19999E-04
523.0000	-3.3E-04
522.0000	-3.70001E-04
521.0000	-3.9E-04
520.0000	-5.5E-04
519.0000	-5.5E-04
518.0000	-5.20001E-04
517.0000	-5.70001E-04
516.0000	-5.80001E-04
515.0000	-5.19999E-04
514.0000	-4.19999E-04
513.0000	-3.1E-04
512.0000	-4.50001E-04
511.0000	-4.7E-04
510.0000	-4.79999E-04
509.0000	-5.3E-04
508.0000	-5.30001E-04
507.0000	-5.89999E-04
506.0000	-5.59999E-04
505.0000	-4.7E-04
504.0000	-4.2E-04
503.0000	-4.80001E-04
502.0000	-5.2E-04
501.0000	-5.7E-04
500.0000	-6.00001E-04
499.0000	-6.3E-04
498.0000	-6.49999E-04
497.0000	-6.50001E-04
496.0000	-5.89999E-04
495.0000	-6.29999E-04
494.0000	-5.8E-04
493.0000	-5.8E-04
492.0000	-6.1E-04
491.0000	-6.8E-04
490.0000	-6.70001E-04
489.0000	-6.4E-04
488.0000	-6.19999E-04
487.0000	-6.2E-04
486.0000	-6.19999E-04
485.0000	-5.89999E-04
484.0000	-6.2E-04
483.0000	-6E-04
482.0000	-5.00001E-04
481.0000	-6.4E-04
480.0000	-5.59999E-04
479.0000	-6.19999E-04
478.0000	-5.90001E-04
477.0000	-6.50001E-04
476.0000	-7.29999E-04
475.0000	-7.09999E-04
474.0000	-7.40001E-04
473.0000	-7.39999E-04
472.0000	-6.9E-04
471.0000	-7.4E-04
470.0000	-7.09999E-04
469.0000	-6.8E-04
468.0000	-6.7E-04
467.0000	-6.89999E-04
466.0000	-8.1E-04
465.0000	-7.70001E-04
464.0000	-7.49999E-04
463.0000	-8E-04
462.0000	-7.8E-04
461.0000	-8.3E-04
460.0000	-8.5E-04
459.0000	-8.20001E-04
458.0000	-8.3E-04
457.0000	-8.7E-04
456.0000	-9E-04
455.0000	-8.6E-04
454.0000	-7.8E-04
453.0000	-7.3E-04
452.0000	-7.30001E-04
451.0000	-6.9E-04
450.0000	-7.70001E-04
449.0000	-8E-04
448.0000	-8.3E-04
447.0000	-8.9E-04
446.0000	-8.5E-04
445.0000	-8.29999E-04
444.0000	-7.6E-04
443.0000	-7.69999E-04
442.0000	-7.7E-04
441.0000	-7.19999E-04
440.0000	-7.50001E-04
439.0000	-7.70001E-04
438.0000	-8.5E-04
437.0000	-8.09999E-04
436.0000	-8.3E-04
435.0000	-8.6E-04
434.0000	-7.39999E-04
433.0000	-7.5E-04
432.0000	-7E-04
431.0000	-6.60001E-04
430.0000	-6.79999E-04
429.0000	-7.8E-04
428.0000	-7.80001E-04
427.0000	-7.9E-04
426.0000	-7.6E-04
425.0000	-8.79999E-04
424.0000	-8.5E-04
423.0000	-8.8E-04
422.0000	-9.00001E-04
421.0000	-9.8E-04
420.0000	-0.00118
419.0000	-0.00121
418.0000	-0.00123
417.0000	-0.00123
416.0000	-0.00117
415.0000	-0.00119
414.0000	-0.00119
413.0000	-0.00115
412.0000	-0.0011
411.0000	-0.00113
410.0000	-0.00104
409.0000	-9.49999E-04
408.0000	-9.30001E-04
407.0000	-9.69999E-04
406.0000	-0.00101
405.0000	-9.69999E-04
404.0000	-9.1E-04
403.0000	-0.00103
402.0000	-0.00105
401.0000	-9.8E-04
400.0000	-9.4E-04
399.0000	-8.99999E-04
398.0000	-9E-04
397.0000	-8.90001E-04
396.0000	-9.8E-04
395.0000	-9.29999E-04
394.0000	-9.9E-04
393.0000	-1E-03
392.0000	-0.00107
391.0000	-0.00108
390.0000	-9.3E-04
389.0000	-8.8E-04
388.0000	-9.60001E-04
387.0000	-9.70001E-04
386.0000	-0.00103
385.0000	-9.1E-04
384.0000	-9.30001E-04
383.0000	-9.6E-04
382.0000	-8.89999E-04
381.0000	-8.9E-04
380.0000	-7.69999E-04
379.0000	-9.2E-04
378.0000	-8.8E-04
377.0000	-8.00001E-04
376.0000	-8.09999E-04
375.0000	-6.79999E-04
374.0000	-6E-04
373.0000	-5.4E-04
372.0000	-5.89999E-04
371.0000	-4.50001E-04
370.0000	-3.39999E-04
369.0000	-3.2E-04
368.0000	-1.00001E-04
367.0000	-6.00002E-05
366.0000	-4.00006E-05
365.0000	7.00009E-05
364.0000	2.00007E-05
363.0000	4.00007E-05
362.0000	3E-05
361.0000	4.99995E-05
360.0000	1.19999E-04
359.0000	-6.99993E-05
358.0000	9.00007E-05
357.0000	4.10001E-04
356.0000	4.99999E-04
355.0000	7.8E-04
354.0000	7.50001E-04
353.0000	9.39999E-04
352.0000	0.00118
351.0000	0.00113
350.0000	0.00121
349.0000	0.00147
348.0000	0.00161
347.0000	0.0017
346.0000	0.00185
345.0000	0.00188
344.0000	0.00205
343.0000	0.00233
342.0000	0.00239
341.0000	0.00271
340.0000	0.00393
339.0000	0.00398
338.0000	0.00419
337.0000	0.00443
336.0000	0.00464
335.0000	0.00478
334.0000	0.00516
333.0000	0.00525
332.0000	0.00546
331.0000	0.00551
330.0000	0.00575
329.0000	0.00586
328.0000	0.00605
327.0000	0.00644
326.0000	0.00675
325.0000	0.00721
324.0000	0.00755
323.0000	0.00792
322.0000	0.00826
321.0000	0.00876
320.0000	0.00929
319.0000	0.0098
318.0000	0.01052
317.0000	0.01124
316.0000	0.01208
315.0000	0.01301
314.0000	0.0142
313.0000	0.01548
312.0000	0.01707
311.0000	0.01886
310.0000	0.02095
309.0000	0.02325
308.0000	0.0256
307.0000	0.028
306.0000	0.03074
305.0000	0.03333
304.0000	0.03585
303.0000	0.03846
302.0000	0.04122
301.0000	0.04418
300.0000	0.04731
299.0000	0.05046
298.0000	0.05417
297.0000	0.0584
296.0000	0.06352
295.0000	0.06999
294.0000	0.07897
293.0000	0.09236
292.0000	0.11276
291.0000	0.14397
290.0000	0.19096
289.0000	0.25993
288.0000	0.35653
287.0000	0.48434
286.0000	0.64871
285.0000	0.8637
284.0000	1.15374
283.0000	1.56391
282.0000	2.14427
281.0000	2.88228
280.0000	3.52151
279.0000	3.89486
278.0000	4.12284
277.0000	4.23889
276.0000	4.26129
275.0000	4.27972
274.0000	4.29399
273.0000	4.30357
272.0000	4.33462
271.0000	4.34019
270.0000	4.34524
269.0000	4.35664
268.0000	4.3682
267.0000	4.38565
266.0000	4.41667
265.0000	4.47876
264.0000	4.57906
263.0000	4.54592
262.0000	4.38785
261.0000	4.44552
260.0000	4.43821
259.0000	4.48913
258.0000	4.53746
257.0000	4.49026
256.0000	4.41339
255.0000	4.43932
254.0000	4.41874
253.0000	4.43896
252.0000	4.44518
251.0000	4.32082
250.0000	4.36005
